ObjectID,RGBPalette,NamePalette,BasicPalette,Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
96294,"[(139, 46, 48), (174, 127, 84), (238, 230, 218), (205, 144, 101), (165, 91, 92), (188, 148, 148)]","{'peru', 'antiquewhite', 'brown', 'darksalmon', 'indianred', 'rosybrown'}","{'red', 'brown'}",Untitled,Anish Kapoor,2995,"(British, born India 1954)",(British),(1954),(0),(Male),(1984),Gouache and pencil on paper,"12 x 18"" (30.5 x 45.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2016.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96294,http://www.moma.org/media/W1siZiIsIjExMjg1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a6d7617ad300c763,,,,30.4801,,,45.7201,,
96369,"[(243, 237, 219), (70, 122, 169), (188, 72, 82), (188, 156, 149), (241, 141, 61), (127, 188, 208)]","{'steelblue', 'antiquewhite', 'indianred', 'coral', 'skyblue', 'rosybrown'}","{'red', 'brown', 'blue', 'orange'}",Untitled,Per Kirkeby,3118,"(Danish, 1938–2018)",(Danish),(1938),(2018),(Male),(1965),"Watercolor, gouache, and carbon paper transfer on paper","16 1/2 x 11 3/4"" (41.9 x 29.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2075.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96369,http://www.moma.org/media/W1siZiIsIjExMDk3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5496fb98bdbe0af7,,,,41.9101,,,29.8451,,
96377,"[(234, 235, 226), (114, 180, 152), (190, 158, 86), (184, 188, 149), (167, 200, 201), (160, 148, 127)]","{'cadetblue', 'lightsteelblue', 'darkkhaki', 'tan', 'rosybrown', 'beige'}","{'yellow', 'brown', 'white', 'blue'}",Untitled,Per Kirkeby,3118,"(Danish, 1938–2018)",(Danish),(1938),(2018),(Male),(1978),"Watercolor on transparentized paper
","7 1/4 x 10 1/2"" (18.4 x 26.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2084.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96377,http://www.moma.org/media/W1siZiIsIjEyOTgyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bd202f3b2a8dcf9a,,,,18.0975,,,26.6701,,
96522,"[(230, 210, 169), (218, 139, 101), (213, 157, 129), (143, 159, 146), (183, 124, 149), (244, 241, 233)]","{'linen', 'darkseagreen', 'darksalmon', 'wheat', 'rosybrown'}","{'green', 'red', 'brown'}",Untitled from the Dithyrambe Series,Markus Lüpertz,3640,"(German, born 1941)",(German),(1941),(0),(Male),1964,Crayon on paper,"18 x 23 3/8"" (45.7 x 59.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2272.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96522,http://www.moma.org/media/W1siZiIsIjExMjc4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd2216bc049de109,,,,45.7201,,,59.3726,,
96560,"[(239, 218, 195), (168, 92, 68), (205, 150, 126), (194, 131, 108), (195, 132, 100), (188, 172, 148)]","{'sienna', 'peru', 'wheat', 'tan', 'rosybrown'}",{'brown'},Untitled,Andrew Lord,28695,"(British, born 1950)",(British),(1950),(0),(Male),2000,Conté crayon on paper,"30 x 22 1/8"" (76.2 x 56.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2253.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96560,http://www.moma.org/media/W1siZiIsIjE0Mjc2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=442bd51ba85145ee,,,,76.2002,,,56.1976123952,,
96743,"[(251, 246, 234), (245, 228, 212), (240, 217, 203), (243, 220, 212), (246, 228, 220), (236, 235, 220)]","{'bisque', 'antiquewhite', 'beige', 'oldlace'}","{'brown', 'white'}",Drawing for Theresa Pan,John Morris,8320,"(American, born 1965)",(American),(1965),(0),(Male),2000,Colored ink on paper,"22 x 30"" (55.9 x 76.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2466.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96743,http://www.moma.org/media/W1siZiIsIjIxNjA3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a3718e61b7f74d11,,,,55.8801,,,76.2001524003,,
96796,"[(244, 238, 212), (153, 96, 77), (224, 177, 148), (210, 151, 120), (237, 197, 163), (164, 148, 132)]","{'sienna', 'antiquewhite', 'darksalmon', 'burlywood', 'wheat', 'rosybrown'}","{'red', 'brown'}",Drinks,Tracy Nakayama,28734,"(American, born 1974)",(American),(1974),(0),(Female),(2003),"Colored ink and pencil on paper
","10 x 9 3/4"" (25.4 x 24.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2515.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96796,http://www.moma.org/media/W1siZiIsIjE1MDQxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=60173c3815ea3bc4,,,,25.4001,,,24.765,,
96931,"[(171, 156, 11), (234, 232, 222), (224, 217, 68), (100, 77, 5), (107, 92, 4), (156, 148, 132)]","{'beige', 'olive', 'darkgoldenrod', 'darkkhaki', 'rosybrown', 'saddlebrown'}","{'yellow', 'white', 'green', 'brown'}",Untitled #1,Jorge Pardo,8132,"(American, born 1963)",(American),(1963),(0),(Male),(2000),Colored ink on transparentized paper,"42 x 17 1/2"" (106.7 x 44.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2645.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96931,http://www.moma.org/media/W1siZiIsIjEyNTY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c94867c04a4fc454,,,,106.6802,,,44.4501,,
96934,"[(225, 205, 54), (237, 236, 230), (97, 71, 33), (221, 221, 146), (150, 127, 59), (106, 109, 51)]","{'sienna', 'linen', 'khaki', 'darkolivegreen', 'goldenrod'}","{'yellow', 'green', 'brown'}",Untitled #6,Jorge Pardo,8132,"(American, born 1963)",(American),(1963),(0),(Male),(2000),Colored ink on transparentized paper,"42 x 17 1/2"" (106.7 x 44.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2647.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96934,http://www.moma.org/media/W1siZiIsIjEyNTcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d16602e47c79c5c5,,,,106.6802,,,44.4501,,
97048,"[(246, 241, 213), (198, 172, 51), (112, 184, 166), (178, 165, 129), (200, 108, 123), (221, 160, 171)]","{'antiquewhite', 'palevioletred', 'mediumaquamarine', 'goldenrod', 'tan', 'rosybrown'}","{'green', 'brown', 'pink'}",Golden Italy,Gabriele Picco,28762,"(Italian, born 1974)",(Italian),(1974),(0),(Male),2001,"Synthetic polymer paint, felt-tip pen, and pencil on paper","27 5/8 x 39 3/8"" (70.2 x 100 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2762.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97048,http://www.moma.org/media/W1siZiIsIjE1Mzg5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cc28772cdc32fb83,,,,70.1676403353,,,100.0127000254,,
97080,"[(242, 242, 231), (194, 157, 67), (109, 150, 169), (202, 192, 142), (164, 191, 198), (165, 135, 123)]","{'cadetblue', 'linen', 'peru', 'lightsteelblue', 'tan', 'rosybrown'}","{'brown', 'blue'}",Untitled,Jack Pierson,21446,"(American, born 1960)",(American),(1960),(0),(Male),1992,Oil stick on paper,"14 x 11"" (35.5 x 28 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2795.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97080,http://www.moma.org/media/W1siZiIsIjExNTcxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2d322276c42a7053,,,,35.5,,,28.0,,
97266,"[(236, 231, 178), (243, 239, 236), (226, 207, 89), (222, 191, 123), (207, 144, 118), (177, 169, 129)]","{'linen', 'palegoldenrod', 'darksalmon', 'sandybrown', 'burlywood', 'darkkhaki'}","{'yellow', 'red', 'brown'}",No. 85,Fred Sandback,5143,"(American, 1943–2003)",(American),(1943),(2003),(Male),1969,Pencil and felt-tip pen on notebook paper,"5 x 8"" (12.7 x 20.3 cm)","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",2967.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97266,http://www.moma.org/media/W1siZiIsIjE1NjY4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ac9c077a658c9faf,,,,12.7000254001,,,20.3200406401,,
97527,"[(243, 244, 228), (226, 236, 182), (240, 236, 226), (231, 238, 200), (245, 243, 244), (228, 238, 213)]","{'linen', 'palegoldenrod', 'antiquewhite', 'whitesmoke', 'beige'}","{'yellow', 'brown', 'white'}",Untitled,Spencer Sweeney,28831,"(American, born 1973)",(American),(1973),(0),(Male),2003,"Colored pencil on paper
","11 7/8 x 9"" (30.2 x 22.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3219.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97527,http://www.moma.org/media/W1siZiIsIjExMjgzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8840717866364907,,,,30.1626,,,22.86,,
97531,"[(229, 209, 161), (195, 175, 136), (166, 149, 120), (187, 165, 115), (239, 235, 216), (172, 164, 132)]","{'antiquewhite', 'palegoldenrod', 'darkkhaki', 'tan', 'rosybrown'}","{'yellow', 'brown'}",Whore Jive,Spencer Sweeney,28831,"(American, born 1973)",(American),(1973),(0),(Male),2003,"Pencil on colored paper
","9 x 12"" (22.9 x 30.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3221.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97531,http://www.moma.org/media/W1siZiIsIjExMjgzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a12803fd1ee8d5d6,,,,22.86,,,30.4801,,
97532,"[(242, 239, 230), (218, 202, 117), (219, 205, 161), (187, 132, 151), (225, 180, 195), (140, 177, 203)]","{'linen', 'rosybrown', 'burlywood', 'skyblue', 'thistle'}","{'purple', 'brown', 'blue'}",Reason to be Cheerful Part 12,Spencer Sweeney,28831,"(American, born 1973)",(American),(1973),(0),(Male),(2003),"Colored pencil, pencil, and pressure-sensitive tape on paper
","14 x 11"" (35.6 x 27.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3215.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97532,http://www.moma.org/media/W1siZiIsIjExMjgzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ee0299be4b1b713,,,,35.5601,,,27.9401,,
97545,"[(198, 77, 33), (243, 231, 216), (238, 196, 153), (190, 137, 135), (88, 72, 115), (85, 92, 191)]","{'darkslateblue', 'chocolate', 'antiquewhite', 'burlywood', 'slateblue', 'rosybrown'}","{'purple', 'brown'}",3 Prunes,Paul Thek,6637,"(American, 1933–1988)",(American),(1933),(1988),(Male),1975,Synthetic polymer paint and pastel on newspaper,"22 1/2 x 33 1/4"" (57.2 x 84.5 cm)
",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3234.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97545,http://www.moma.org/media/W1siZiIsIjk4Mzk2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f84c5f9ca81f3dc5,,,,57.1501,,,84.4552,,
97582,"[(244, 238, 216), (251, 198, 53), (250, 212, 132), (249, 222, 171), (246, 232, 193), (252, 212, 188)]","{'antiquewhite', 'khaki', 'peachpuff', 'navajowhite', 'bisque', 'goldenrod'}","{'yellow', 'brown'}",Carta giapponese con giallo,Niele Toroni,12101,"(Swiss, born 1937)",(Swiss),(1937),(0),(Male),1992,"Imprints of No. 50 brush, repeated at regular intervals of 30 cm, and synthetic polymer paint and pencil on Japanese paper","78 5/8 x 31 1/2"" (199.7 x 80 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3271.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97582,http://www.moma.org/media/W1siZiIsIjEyNDA3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f4324d92f5069fc2,,,,199.7079,,,80.0102,,
97615,"[(179, 76, 83), (240, 240, 240), (192, 137, 135), (204, 162, 164), (177, 155, 155), (199, 123, 148)]","{'whitesmoke', 'palevioletred', 'indianred', 'tan', 'rosybrown'}","{'red', 'brown', 'white', 'pink'}",Gas-n-Go (Red),Lane Twitchell,28838,"(American, born 1967)",(American),(1967),(0),(Male),1998,Cut-and-pasted paper on colored paper,"32 x 32"" (81.3 x 81.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3308.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97615,http://www.moma.org/media/W1siZiIsIjMyMDEzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5a32ed3182a54967,,,,81.3,,,81.3,,
97624,"[(202, 189, 63), (65, 89, 30), (226, 226, 140), (135, 70, 17), (124, 139, 47), (221, 222, 181)]","{'olivedrab', 'palegoldenrod', 'khaki', 'darkolivegreen', 'goldenrod', 'saddlebrown'}","{'yellow', 'green', 'brown'}",Untitled,Lesley Vance,28840,"(American, born 1977)",(American),(1977),(0),(Female),2003,Torn-and-pasted paper with synthetic polymer paint and colored ink on paper,"13 x 17"" (33 x 43.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3318.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97624,http://www.moma.org/media/W1siZiIsIjE0NTcyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0caecf8e5eaa8b6c,,,,33.0,,,43.2,,
97715,"[(224, 193, 144), (73, 157, 159), (209, 119, 54), (188, 90, 82), (242, 240, 227), (86, 72, 60)]","{'cadetblue', 'linen', 'peru', 'darkolivegreen', 'indianred', 'burlywood'}","{'brown', 'red', 'green', 'blue'}",Study for Bedroom Painting #25,Tom Wesselmann,6318,"(American, 1931–2004)",(American),(1931),(2004),(Male),1967,Pencil and acrylic on paper,"5 1/2 x 6 3/4"" (14 x 17.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3396.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97715,http://www.moma.org/media/W1siZiIsIjExMjQxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a43882e770ff23e5,,,,17.4625,,,21.2725,,
97785,"[(197, 186, 154), (228, 213, 173), (245, 241, 217), (237, 228, 192), (219, 203, 172), (220, 212, 171)]","{'tan', 'palegoldenrod', 'beige', 'wheat'}","{'yellow', 'brown', 'white'}",Untitled,Lynne Woods Turner,28861,"(American, born 1951)",(American),(1951),(0),(Female),(2000),Pencil on Chinese paper,"9 x 9"" (22.9 x 22.9 cm)
",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3288.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97785,http://www.moma.org/media/W1siZiIsIjExNDM5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=29a5a8b391561467,,,,22.86,,,22.86,,
97918,"[(251, 246, 234), (233, 158, 90), (239, 197, 150), (160, 221, 206), (215, 159, 138), (231, 191, 183)]","{'oldlace', 'lightpink', 'sandybrown', 'lightblue', 'burlywood', 'tan'}","{'pink', 'brown', 'white', 'blue'}",Jede wette,Norbert Bisky,28565,"(German, born 1970)",(German),(1970),(0),(Male),2003,Watercolor and pencil on paper,"16 1/2 x 22"" (41.9 x 55.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1308.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97918,http://www.moma.org/media/W1siZiIsIjExNjcyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efdf7a65fe1e1521,,,,41.9101,,,55.8801,,
98722,"[(235, 241, 240), (62, 144, 145), (138, 192, 183), (115, 174, 154), (110, 155, 160), (100, 196, 164)]","{'mediumaquamarine', 'steelblue', 'whitesmoke', 'cadetblue'}","{'green', 'white', 'blue'}","Lithograph of Water Made of Lines, a Green Wash, and a Light Blue Wash",David Hockney,2678,"(British, born 1937)",(British),(1937),(0),(Male),1978–80,Lithograph,"Sheet: 26 x 34 1/2"" (66 x 87.6 cm)",Edward John Noble Foundation Fund and The Shapiro-Silverberg Foundation Fund,555.2005,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/98722,http://www.moma.org/media/W1siZiIsIjM0MDYyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=432699901766e02a,,,,66.0401320803,,,87.6301752604,,
100128,"[(235, 188, 4), (166, 7, 34), (243, 244, 244), (244, 220, 130), (204, 111, 16), (244, 230, 158)]","{'chocolate', 'palegoldenrod', 'khaki', 'whitesmoke', 'orange', 'firebrick'}","{'brown', 'orange', 'yellow', 'red', 'white'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"sheet: 14 x 13 7/8"" (35.6 x 35.2 cm); composition: 11 x 11"" (27.9 x 27.9 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.1,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100128,http://www.moma.org/media/W1siZiIsIjM0Mzg0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=17ba0d8d0865b8f7,,,,35.5601,,,35.2426,,
100129,"[(30, 116, 172), (163, 9, 40), (243, 243, 244), (113, 162, 185), (91, 151, 156), (76, 148, 181)]","{'cadetblue', 'steelblue', 'firebrick', 'whitesmoke'}","{'red', 'white', 'blue'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.2,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100129,http://www.moma.org/media/W1siZiIsIjM0Mzg1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3328a74a987fb9d,,,,27.9401,,,27.9401,,
100130,"[(198, 59, 44), (243, 243, 244), (228, 148, 121), (225, 123, 105), (234, 164, 160), (236, 172, 132)]","{'salmon', 'darksalmon', 'whitesmoke', 'burlywood', 'firebrick'}","{'brown', 'red', 'white'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.3,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100130,http://www.moma.org/media/W1siZiIsIjM0Mzg2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=079ec66cd7f1c595,,,,27.9401,,,27.9401,,
100131,"[(91, 147, 45), (169, 7, 33), (243, 243, 243), (148, 180, 127), (148, 188, 116), (140, 177, 124)]","{'darkseagreen', 'olivedrab', 'firebrick', 'whitesmoke'}","{'red', 'green', 'white'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.4,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100131,http://www.moma.org/media/W1siZiIsIjM0Mzg2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eb950fdf2f494a37,,,,27.9401,,,27.9401,,
100134,"[(213, 85, 43), (243, 243, 243), (234, 187, 4), (226, 140, 118), (234, 188, 171), (228, 172, 156)]","{'chocolate', 'darksalmon', 'lightpink', 'whitesmoke', 'orange', 'burlywood'}","{'brown', 'orange', 'red', 'white', 'pink'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.7,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100134,http://www.moma.org/media/W1siZiIsIjM0Mzg2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8045caddccba344c,,,,27.9401,,,27.9401,,
100137,"[(168, 5, 34), (243, 243, 243), (232, 183, 5), (204, 135, 141), (182, 84, 100), (213, 167, 169)]","{'whitesmoke', 'indianred', 'orange', 'firebrick', 'tan', 'rosybrown'}","{'red', 'brown', 'white', 'orange'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.10,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100137,http://www.moma.org/media/W1siZiIsIjM0Mzg0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b9b7fd09cdb7eda,,,,27.9401,,,27.9401,,
100141,"[(168, 6, 33), (30, 115, 170), (242, 242, 242), (196, 116, 116), (84, 84, 148), (180, 124, 132)]","{'darkslateblue', 'steelblue', 'whitesmoke', 'indianred', 'firebrick', 'rosybrown'}","{'brown', 'blue', 'red', 'white', 'purple'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.14,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100141,http://www.moma.org/media/W1siZiIsIjM0Mzg0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff048d2f0bf2d991,,,,27.9401,,,27.9401,,
100145,"[(184, 26, 35), (243, 243, 244), (221, 92, 46), (212, 159, 160), (218, 172, 172), (187, 72, 94)]","{'chocolate', 'whitesmoke', 'indianred', 'firebrick', 'tan'}","{'red', 'brown', 'white'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.18,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100145,http://www.moma.org/media/W1siZiIsIjM0Mzg1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c56136905bb66e1a,,,,27.9401,,,27.9401,,
100146,"[(235, 187, 4), (218, 87, 43), (243, 244, 244), (242, 217, 115), (244, 228, 164), (243, 236, 180)]","{'chocolate', 'palegoldenrod', 'khaki', 'whitesmoke', 'orange'}","{'yellow', 'brown', 'white', 'orange'}",Untitled from Cubes in Color on Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,One from a portfolio of thirty linoleum cuts,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 14 x 13 7/8"" (35.6 x 35.2 cm)",Roxanne H. Frank Fund and General Print Fund,562.2005.19,Print,Drawings & Prints,2005-06-02,Y,http://www.moma.org/collection/works/100146,http://www.moma.org/media/W1siZiIsIjM0Mzg1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9d49144c647bb95c,,,,27.9401,,,27.9401,,
